nodenumber     x-coordinate     y-coordinate      temperature      mach-number         pressure 
        37  1.484615374E-01  0.000000000E+00  2.297477078E+03  1.147929776E-01  2.976992156E+06 
        38  1.519999990E-01  0.000000000E+00  2.297120781E+03  1.226363677E-01  2.973756899E+06 
        39  1.555384606E-01  0.000000000E+00  2.296702198E+03  1.312559556E-01  2.969960029E+06 
        40  1.590769222E-01  0.000000000E+00  2.296209063E+03  1.407382593E-01  2.965492363E+06 
        41  1.626153838E-01  0.000000000E+00  2.295626568E+03  1.511789044E-01  2.960222976E+06 
        42  1.661538454E-01  0.000000000E+00  2.294936977E+03  1.626810105E-01  2.953995102E+06 
        43  1.696923070E-01  0.000000000E+00  2.294118832E+03  1.753591007E-01  2.946622734E+06 
        44  1.732307686E-01  0.000000000E+00  2.293147106E+03  1.893277836E-01  2.937884287E+06 
        45  1.767692302E-01  0.000000000E+00  2.291990550E+03  2.047276918E-01  2.927523757E+06 
        46  1.803076918E-01  0.000000000E+00  2.290616572E+03  2.216563088E-01  2.915231601E+06 
        47  1.838461534E-01  0.000000000E+00  2.288975064E+03  2.403412735E-01  2.900682395E+06 
        48  1.873846150E-01  0.000000000E+00  2.287039566E+03  2.607023907E-01  2.883426325E+06 
        49  1.909230766E-01  0.000000000E+00  2.284690376E+03  2.834621010E-01  2.863248130E+06 
        50  1.944615382E-01  0.000000000E+00  2.282057169E+03  3.071226803E-01  2.839648125E+06 
        51  1.979999998E-01  0.000000000E+00  2.278768353E+03  3.343844746E-01  2.811480814E+06 
        52  1.996470586E-01  0.000000000E+00  2.277033893E+03  3.480288515E-01  2.796865862E+06 
        53  2.012941173E-01  0.000000000E+00  2.275309269E+03  3.609932796E-01  2.781735164E+06 
        54  2.029411761E-01  0.000000000E+00  2.273371524E+03  3.750438620E-01  2.765230494E+06 
        55  2.045882349E-01  0.000000000E+00  2.271233241E+03  3.899965000E-01  2.746974701E+06 
        56  2.062352937E-01  0.000000000E+00  2.268953975E+03  4.053586597E-01  2.727672427E+06 
        57  2.078823525E-01  0.000000000E+00  2.266519889E+03  4.211765271E-01  2.707248867E+06 
        58  2.095294113E-01  0.000000000E+00  2.263904324E+03  4.375726029E-01  2.685444377E+06 
        59  2.111764700E-01  0.000000000E+00  2.261098795E+03  4.545430226E-01  2.662210491E+06 
        60  2.128235288E-01  0.000000000E+00  2.258098287E+03  4.720625767E-01  2.637554831E+06 
        61  2.144705876E-01  0.000000000E+00  2.254893408E+03  4.901330565E-01  2.611440565E+06 
        62  2.161176464E-01  0.000000000E+00  2.251473635E+03  5.087617033E-01  2.583822567E+06 
        63  2.177647052E-01  0.000000000E+00  2.247830938E+03  5.279415242E-01  2.554676041E+06 
        64  2.194117640E-01  0.000000000E+00  2.243957654E+03  5.476638717E-01  2.523996956E+06 
        65  2.210588228E-01  0.000000000E+00  2.239843176E+03  5.679353899E-01  2.491760359E+06 
        66  2.227058815E-01  0.000000000E+00  2.235478473E+03  5.887548086E-01  2.457947166E+06 
        67  2.243529403E-01  0.000000000E+00  2.230857088E+03  6.101091244E-01  2.422576097E+06 
        68  2.259999991E-01  0.000000000E+00  2.225972557E+03  6.319871502E-01  2.385667114E+06 
        69  2.276470579E-01  0.000000000E+00  2.220818487E+03  6.543790395E-01  2.347248338E+06 
        70  2.292941167E-01  0.000000000E+00  2.215390215E+03  6.772694561E-01  2.307357695E+06 
        71  2.309411755E-01  0.000000000E+00  2.209683132E+03  7.006449805E-01  2.266053276E+06 
        72  2.325882342E-01  0.000000000E+00  2.203694766E+03  7.244862639E-01  2.223390799E+06 
        73  2.342352930E-01  0.000000000E+00  2.197424434E+03  7.487696425E-01  2.179465639E+06 
        74  2.358823518E-01  0.000000000E+00  2.190871912E+03  7.734733620E-01  2.134359824E+06 
        75  2.375294106E-01  0.000000000E+00  2.184041176E+03  7.985634774E-01  2.088191903E+06 
        76  2.391764694E-01  0.000000000E+00  2.176935972E+03  8.240111276E-01  2.041087159E+06 
        77  2.408235282E-01  0.000000000E+00  2.169567145E+03  8.497669308E-01  1.993176310E+06 
        78  2.424705870E-01  0.000000000E+00  2.161936940E+03  8.758150427E-01  1.944607932E+06 
        79  2.441176457E-01  0.000000000E+00  2.154047361E+03  9.021439838E-01  1.895390464E+06 
        80  2.457647045E-01  0.000000000E+00  2.145846421E+03  9.289157051E-01  1.845472574E+06 
        81  2.474117633E-01  0.000000000E+00  2.137303980E+03  9.562155484E-01  1.794339293E+06 
        82  2.490588221E-01  0.000000000E+00  2.128062143E+03  9.851233614E-01  1.741266526E+06 
        83  2.507058809E-01  0.000000000E+00  2.118213433E+03  1.015304374E+00  1.683963313E+06 
        84  2.523529397E-01  0.000000000E+00  2.106241686E+03  1.051122126E+00  1.621662986E+06 
        85  2.539999985E-01  0.000000000E+00  2.095096451E+03  1.083821842E+00  1.566381944E+06 
        86  2.588599985E-01  0.000000000E+00  2.068831384E+03  1.158207703E+00  1.430412234E+06 
        87  2.637199985E-01  0.000000000E+00  2.038805450E+03  1.240186153E+00  1.292170844E+06 
        88  2.685799985E-01  0.000000000E+00  2.005729636E+03  1.327248622E+00  1.152589006E+06 
        89  2.734399985E-01  0.000000000E+00  1.970620210E+03  1.416727752E+00  1.018828636E+06 
        90  2.782999985E-01  0.000000000E+00  1.934057209E+03  1.507417672E+00  8.939361117E+05 
        91  2.831599985E-01  0.000000000E+00  1.896522633E+03  1.598497121E+00  7.795656500E+05 
        92  2.880199986E-01  0.000000000E+00  1.858496403E+03  1.689212239E+00  6.766626525E+05 
        93  2.928799986E-01  0.000000000E+00  1.820441405E+03  1.778869674E+00  5.855073341E+05 
        94  2.977399986E-01  0.000000000E+00  1.782782989E+03  1.866851003E+00  5.058242555E+05 
        95  3.025999986E-01  0.000000000E+00  1.745891336E+03  1.952628719E+00  4.369262328E+05 
        96  3.074599986E-01  0.000000000E+00  1.710072088E+03  2.035772282E+00  3.778625629E+05 
        97  3.123199986E-01  0.000000000E+00  1.675571326E+03  2.115929594E+00  3.275603678E+05 
        98  3.171799987E-01  0.000000000E+00  1.642591359E+03  2.192790130E+00  2.849398937E+05 
        99  3.220399987E-01  0.000000000E+00  1.611317893E+03  2.266024454E+00  2.489934114E+05 
       100  3.268999987E-01  0.000000000E+00  1.581942955E+03  2.335235465E+00  2.188353285E+05 
       101  3.317599987E-01  0.000000000E+00  1.554753277E+03  2.399749548E+00  1.937296302E+05 
       102  3.366199987E-01  0.000000000E+00  1.529991357E+03  2.458949931E+00  1.730946703E+05 
       103  3.414799987E-01  0.000000000E+00  1.508192465E+03  2.511463164E+00  1.564317841E+05 
       104  3.463399987E-01  0.000000000E+00  1.489102736E+03  2.557805762E+00  1.435885951E+05 
       105  3.511999988E-01  0.000000000E+00  1.476597351E+03  2.588343528E+00  1.352025060E+05 
       106  3.560599988E-01  0.000000000E+00  1.473854938E+03  2.595092628E+00  1.326109152E+05 
       107  3.609199988E-01  0.000000000E+00  1.479073377E+03  2.582361881E+00  1.356341299E+05 
       108  3.657799988E-01  0.000000000E+00  1.492692073E+03  2.549200761E+00  1.444003832E+05 
       109  3.706399988E-01  0.000000000E+00  1.512654939E+03  2.500832370E+00  1.578987804E+05 
       110  3.754999988E-01  0.000000000E+00  1.529619208E+03  2.459911786E+00  1.704437236E+05 
       111  3.803599989E-01  0.000000000E+00  1.535564008E+03  2.445587567E+00  1.760183144E+05 
       112  3.852199989E-01  0.000000000E+00  1.533121200E+03  2.451412373E+00  1.747018881E+05 
       113  3.900799989E-01  0.000000000E+00  1.526111104E+03  2.468222984E+00  1.692502478E+05 
       114  3.949399989E-01  0.000000000E+00  1.515223215E+03  2.494430526E+00  1.609392824E+05 
       115  3.997999989E-01  0.000000000E+00  1.502469202E+03  2.525266033E+00  1.516310083E+05 
       116  4.046599989E-01  0.000000000E+00  1.489464638E+03  2.556860786E+00  1.426086447E+05 
       117  4.095199989E-01  0.000000000E+00  1.477173171E+03  2.586870525E+00  1.345082310E+05 
       118  4.143799990E-01  0.000000000E+00  1.465937984E+03  2.614432808E+00  1.274663090E+05 
       119  4.192399990E-01  0.000000000E+00  1.455668165E+03  2.639741490E+00  1.213255683E+05 
       120  4.240999990E-01  0.000000000E+00  1.446098091E+03  2.663428129E+00  1.158447046E+05 
       121  4.289599990E-01  0.000000000E+00  1.436968920E+03  2.686118908E+00  1.108203195E+05 
       122  4.338199990E-01  0.000000000E+00  1.428095601E+03  2.708266055E+00  1.061180160E+05 
       123  4.386799990E-01  0.000000000E+00  1.419367881E+03  2.730141374E+00  1.016604611E+05 
       124  4.435399991E-01  0.000000000E+00  1.410732300E+03  2.751877860E+00  9.740814882E+04 
       125  4.483999991E-01  0.000000000E+00  1.402173960E+03  2.773512951E+00  9.334432709E+04 
       126  4.532599991E-01  0.000000000E+00  1.393700907E+03  2.795026242E+00  8.946421837E+04 
       127  4.581199991E-01  0.000000000E+00  1.385331202E+03  2.816371256E+00  8.576738781E+04 
       128  4.629799991E-01  0.000000000E+00  1.377083532E+03  2.837498983E+00  8.225297642E+04 
       129  4.678399991E-01  0.000000000E+00  1.368971902E+03  2.858371501E+00  7.891752617E+04 
       130  4.726999991E-01  0.000000000E+00  1.361003931E+03  2.878966662E+00  7.575470543E+04 
       131  4.775599992E-01  0.000000000E+00  1.353181562E+03  2.899276618E+00  7.275606829E+04 
       132  4.824199992E-01  0.000000000E+00  1.345502845E+03  2.919303478E+00  6.991211280E+04 
       133  4.872799992E-01  0.000000000E+00  1.337963755E+03  2.939054791E+00  6.721317148E+04 
       134  4.921399992E-01  0.000000000E+00  1.330559460E+03  2.958540314E+00  6.464995199E+04 
       135  4.969999992E-01  0.000000000E+00  1.323285004E+03  2.977770264E+00  6.221376864E+04 
       136  5.018599992E-01  0.000000000E+00  1.316135654E+03  2.996754413E+00  5.989660760E+04 
       137  5.067199993E-01  0.000000000E+00  1.309107165E+03  3.015501370E+00  5.769114660E+04 
       138  5.115799993E-01  0.000000000E+00  1.302196035E+03  3.034017866E+00  5.559076495E+04 
       139  5.164399993E-01  0.000000000E+00  1.295399660E+03  3.052308314E+00  5.358952149E+04 
       140  5.212999993E-01  0.000000000E+00  1.288716291E+03  3.070374861E+00  5.168208208E+04 
       141  5.261599993E-01  0.000000000E+00  1.282144806E+03  3.088217969E+00  4.986359881E+04 
       142  5.310199993E-01  0.000000000E+00  1.275684367E+03  3.105837313E+00  4.812957324E+04 
       143  5.358799993E-01  0.000000000E+00  1.269334120E+03  3.123232600E+00  4.647574868E+04 
       144  5.407399994E-01  0.000000000E+00  1.263093020E+03  3.140404046E+00  4.489805063E+04 
       145  5.455999994E-01  0.000000000E+00  1.256959776E+03  3.157352550E+00  4.339256588E+04 
       146  5.504599994E-01  0.000000000E+00  1.250932846E+03  3.174079734E+00  4.195553784E+04 
       147  5.553199994E-01  0.000000000E+00  1.245010416E+03  3.190587995E+00  4.058336059E+04 
       148  5.601799994E-01  0.000000000E+00  1.239190377E+03  3.206880613E+00  3.927256827E+04 
       149  5.650399994E-01  0.000000000E+00  1.233470307E+03  3.222961817E+00  3.801982686E+04 
       150  5.698999995E-01  0.000000000E+00  1.227847485E+03  3.238836757E+00  3.682193472E+04 
       151  5.747599995E-01  0.000000000E+00  1.222318961E+03  3.254511334E+00  3.567583143E+04 
       152  5.796199995E-01  0.000000000E+00  1.216881660E+03  3.269991922E+00  3.457861303E+04 
       153  5.844799995E-01  0.000000000E+00  1.211532518E+03  3.285284966E+00  3.352754994E+04 
       154  5.893399995E-01  0.000000000E+00  1.206268648E+03  3.300396536E+00  3.252010379E+04 
       155  5.941999995E-01  0.000000000E+00  1.201087431E+03  3.315332036E+00  3.155393345E+04 
       156  5.990599996E-01  0.000000000E+00  1.195986504E+03  3.330096226E+00  3.062687958E+04 
       157  6.039199996E-01  0.000000000E+00  1.190963701E+03  3.344693384E+00  2.973693976E+04 
       158  6.087799996E-01  0.000000000E+00  1.186017026E+03  3.359127362E+00  2.888225061E+04 
       159  6.136399996E-01  0.000000000E+00  1.181144701E+03  3.373401457E+00  2.806108204E+04 
       160  6.184999996E-01  0.000000000E+00  1.176345198E+03  3.387518288E+00  2.727183531E+04 
       161  6.233599996E-01  0.000000000E+00  1.171617203E+03  3.401479898E+00  2.651302944E+04 
       162  6.282199996E-01  0.000000000E+00  1.166959548E+03  3.415287943E+00  2.578328172E+04 
       163  6.330799997E-01  0.000000000E+00  1.162371182E+03  3.428943765E+00  2.508129477E+04 
       164  6.379399997E-01  0.000000000E+00  1.157851207E+03  3.442448278E+00  2.440585321E+04 
       165  6.427999997E-01  0.000000000E+00  1.153398874E+03  3.455801986E+00  2.375582013E+04 
       166  6.476599997E-01  0.000000000E+00  1.149013444E+03  3.469005378E+00  2.313011621E+04 
       167  6.525199997E-01  0.000000000E+00  1.144694015E+03  3.482059462E+00  2.252769244E+04 
       168  6.573799997E-01  0.000000000E+00  1.140439437E+03  3.494966021E+00  2.194751573E+04 
       169  6.622399998E-01  0.000000000E+00  1.136248386E+03  3.507727417E+00  2.138857496E+04 
       170  6.670999998E-01  0.000000000E+00  1.132119455E+03  3.520346320E+00  2.084989628E+04 
       171  6.719599998E-01  0.000000000E+00  1.128051128E+03  3.532825787E+00  2.033054272E+04 
       172  6.768199998E-01  0.000000000E+00  1.124041720E+03  3.545169460E+00  1.982960494E+04 
       173  6.816799998E-01  0.000000000E+00  1.120089401E+03  3.557381498E+00  1.934620128E+04 
       174  6.865399998E-01  0.000000000E+00  1.116192427E+03  3.569465864E+00  1.887949471E+04 
       175  6.913999998E-01  0.000000000E+00  1.112349201E+03  3.581426136E+00  1.842871593E+04 
       176  6.962599999E-01  0.000000000E+00  1.108558498E+03  3.593264791E+00  1.799315180E+04 
       177  7.011199999E-01  0.000000000E+00  1.104818478E+03  3.604986294E+00  1.757214411E+04 
       178  7.059799999E-01  0.000000000E+00  1.101130171E+03  3.616586104E+00  1.716505925E+04 
       179  7.108399999E-01  0.000000000E+00  1.097486033E+03  3.628086842E+00  1.677132846E+04 
       180  7.156999999E-01  0.000000000E+00  1.093891325E+03  3.639470599E+00  1.638980145E+04 
       181  7.205599999E-01  0.000000000E+00  1.090329009E+03  3.650790905E+00  1.602164561E+04 
       182  7.254200000E-01  0.000000000E+00  1.087035126E+03  3.661290410E+00  1.566865394E+04 
       183  7.302800000E-01  0.000000000E+00  1.082897571E+03  3.674536302E+00  1.531579931E+04 
       184  7.351400000E-01  0.000000000E+00  1.078510990E+03  3.688627034E+00  1.490246095E+04 
       185  7.400000000E-01  0.000000000E+00  1.076749238E+03  3.694301492E+00  1.466920271E+04 
       186  2.457554631E-01  5.826185344E-04  2.145862748E+03  9.288616321E-01  1.845617331E+06 
       187  2.441064690E-01  5.827577946E-04  2.154064958E+03  9.020847713E-01  1.895545951E+06 
       188  2.474044486E-01  5.833730526E-04  2.137318570E+03  9.561675979E-01  1.794470303E+06 
       189  2.424574861E-01  5.835633507E-04  2.161955572E+03  8.757512808E-01  1.944773141E+06 
       190  2.490534099E-01  5.848063883E-04  2.128074570E+03  9.850830001E-01  1.741379467E+06 
       191  2.408085289E-01  5.850319102E-04  2.169586630E+03  8.496988241E-01  1.993350817E+06 
       192  2.507023322E-01  5.869072509E-04  2.118220968E+03  1.015279456E+00  1.684047773E+06 
       193  2.391596120E-01  5.871601781E-04  2.176955323E+03  8.239418759E-01  2.041261163E+06 
       194  2.523512002E-01  5.896781055E-04  2.106241511E+03  1.051119862E+00  1.621698176E+06 
       195  2.375107603E-01  5.900545081E-04  2.184061161E+03  7.984900211E-01  2.088378184E+06 
       196  2.539999985E-01  5.931212381E-04  2.095099479E+03  1.083810664E+00  1.566443416E+06 
       197  2.358619838E-01  5.936348815E-04  2.190894342E+03  7.733888081E-01  2.134565750E+06 
       198  2.342133134E-01  5.980024955E-04  2.197448930E+03  7.486749100E-01  2.179687791E+06 
       199  2.325647542E-01  6.030643839E-04  2.203721086E+03  7.243817041E-01  2.223629954E+06 
       200  2.309163226E-01  6.088181507E-04  2.209710775E+03  7.005321187E-01  2.266302749E+06 
       201  2.292680347E-01  6.152609485E-04  2.215418827E+03  6.771492512E-01  2.307618086E+06 
       202  2.588599985E-01  6.151514555E-04  2.068886776E+03  1.158051073E+00  1.430701920E+06 
       203  2.276199069E-01  6.223894782E-04  2.220847844E+03  6.542520803E-01  2.347514753E+06 
       204  2.259719550E-01  6.301999962E-04  2.226002142E+03  6.318553234E-01  2.385937302E+06 
       205  2.637199985E-01  6.371816729E-04  2.038864016E+03  1.240027771E+00  1.292445887E+06 
       206  2.243242195E-01  6.387702020E-04  2.230886609E+03  6.099735179E-01  2.422846407E+06 
       207  2.226766937E-01  6.480131000E-04  2.235507578E+03  5.886168925E-01  2.458214681E+06 
       208  2.210293934E-01  6.579236791E-04  2.239871676E+03  5.677960021E-01  2.492023135E+06 
       209  2.685799985E-01  6.592118903E-04  2.005787766E+03  1.327096859E+00  1.152840844E+06 
       210  2.193823340E-01  6.684965029E-04  2.243985844E+03  5.475215108E-01  2.524258588E+06 
       211  2.177355310E-01  6.797257147E-04  2.247858599E+03  5.277973274E-01  2.554931779E+06 
       212  2.734399985E-01  6.812421077E-04  1.970669215E+03  1.416603447E+00  1.019023655E+06 
       213  2.160889995E-01  6.916050450E-04  2.251499523E+03  5.086223345E-01  2.584061530E+06 
       214  2.782999986E-01  7.032723251E-04  1.934095142E+03  1.507323875E+00  8.940678576E+05 
       215  2.144427931E-01  7.042113227E-04  2.254916810E+03  4.900028113E-01  2.611658817E+06 
       216  2.127968846E-01  7.174423380E-04  2.258119164E+03  4.719424002E-01  2.637750827E+06 
       217  2.831599986E-01  7.253025425E-04  1.896552148E+03  1.598425670E+00  7.796562938E+05 
       218  2.111513251E-01  7.313613970E-04  2.261116968E+03  4.544347620E-01  2.662382608E+06 
       219  2.095060795E-01  7.458649723E-04  2.263919761E+03  4.374773804E-01  2.685592014E+06 
       220  2.880199986E-01  7.473327599E-04  1.858518345E+03  1.689160026E+00  6.767224604E+05 
       221  2.078611619E-01  7.609485547E-04  2.266532588E+03  4.210953787E-01  2.707371921E+06 
       222  2.928799986E-01  7.693629774E-04  1.820456315E+03  1.778834717E+00  5.855430889E+05 
       223  2.062165869E-01  7.766075538E-04  2.268964007E+03  4.052922091E-01  2.727771405E+06 
       224  2.977399986E-01  7.913931948E-04  1.782791964E+03  1.866830307E+00  5.058430221E+05 
       225  2.045724911E-01  7.930266102E-04  2.271240537E+03  3.899463495E-01  2.747048477E+06 
       226  2.029287747E-01  8.100140313E-04  2.273376201E+03  3.750104495E-01  2.765279869E+06 
       227  3.025999986E-01  8.134234122E-04  1.745895814E+03  1.952618728E+00  4.369342024E+05 
       228  2.012854444E-01  8.275528331E-04  2.275311645E+03  3.609755624E-01  2.781763599E+06 
       229  3.074599986E-01  8.354536296E-04  1.710073827E+03  2.035768842E+00  3.778648061E+05 
       230  1.996425146E-01  8.456375259E-04  2.277034060E+03  3.480273679E-01  2.796872305E+06 
       231  3.123199987E-01  8.574838470E-04  1.675572657E+03  2.115927289E+00  3.275613205E+05 
       232  1.979999998E-01  8.642623754E-04  2.278759162E+03  3.344581959E-01  2.811414406E+06 
       233  3.171799987E-01  8.795140644E-04  1.642595721E+03  2.192780902E+00  2.849438820E+05 
       234  3.220399987E-01  9.015442818E-04  1.611330087E+03  2.265997023E+00  2.490051404E+05 
       235  3.268999987E-01  9.235744993E-04  1.581971379E+03  2.335169622E+00  2.188602530E+05 
       236  1.944615382E-01  9.246608025E-04  2.282044402E+03  3.072324065E-01  2.839524951E+06 
       237  3.317599987E-01  9.456047167E-04  1.554804930E+03  2.399627884E+00  1.937747534E+05 
       238  3.366199987E-01  9.676349341E-04  1.530092422E+03  2.458708613E+00  1.731685932E+05 
       239  1.909230766E-01  9.850592295E-04  2.284678805E+03  2.835696150E-01  2.863156168E+06 
       240  3.414799988E-01  9.896651515E-04  1.508342483E+03  2.511102181E+00  1.565556084E+05 
       241  3.463399988E-01  1.011695369E-03  1.489511756E+03  2.556810687E+00  1.437939847E+05 
       242  3.511999988E-01  1.033725586E-03  1.477375215E+03  2.586436992E+00  1.355230929E+05 
       243  1.873846150E-01  1.045457657E-03  2.287031512E+03  2.607834349E-01  2.883354666E+06 
       244  3.560599988E-01  1.055755804E-03  1.474661283E+03  2.593105289E+00  1.329983434E+05 
       245  3.609199988E-01  1.077786021E-03  1.479771669E+03  2.580637438E+00  1.360729288E+05 
       246  3.657799988E-01  1.099816239E-03  1.493055122E+03  2.548298377E+00  1.447050367E+05 
       247  1.838461534E-01  1.105856084E-03  2.288968877E+03  2.404088124E-01  2.900629826E+06 
       248  3.706399988E-01  1.121846456E-03  1.512357505E+03  2.501525832E+00  1.577347232E+05 
       249  3.754999989E-01  1.143876673E-03  1.528383335E+03  2.462868336E+00  1.698767908E+05 
       250  2.457462216E-01  1.165240790E-03  2.145870806E+03  9.288359987E-01  1.845678463E+06 
       251  2.440952922E-01  1.165520035E-03  2.154082366E+03  9.020277756E-01  1.895667674E+06 
       252  3.803599989E-01  1.165906891E-03  1.534286193E+03  2.448668942E+00  1.754328346E+05 
       253  1.803076918E-01  1.166254511E-03  2.290612131E+03  2.217087559E-01  2.915193024E+06 
       254  2.473971339E-01  1.166749092E-03  2.137317169E+03  9.561723807E-01  1.794471044E+06 
       255  2.424443851E-01  1.167131855E-03  2.161982635E+03  8.756605323E-01  1.944961271E+06 
       256  2.490479977E-01  1.169615021E-03  2.128062791E+03  9.851199072E-01  1.741317881E+06 
       257  2.407935295E-01  1.170069664E-03  2.169623319E+03  8.495728818E-01  1.993606821E+06 
       258  2.506987835E-01  1.173815998E-03  2.118195672E+03  1.015356721E+00  1.683911167E+06 
       259  2.391427545E-01  1.174326869E-03  2.176998454E+03  8.237903880E-01  2.041559977E+06 
       260  2.523494608E-01  1.179356958E-03  2.106200417E+03  1.051242098E+00  1.621474251E+06 
       261  2.374921098E-01  1.180116171E-03  2.184107754E+03  7.983222874E-01  2.088708118E+06 
       262  2.539999985E-01  1.186242476E-03  2.095043287E+03  1.083974175E+00  1.566143843E+06 
       263  2.358416155E-01  1.187277533E-03  2.190944773E+03  7.732023632E-01  2.134931036E+06 
       264  3.852199989E-01  1.187937108E-03  1.532460134E+03  2.453024298E+00  1.742197186E+05 
       265  2.341913334E-01  1.196013340E-03  2.197503881E+03  7.484660718E-01  2.180092904E+06 
       266  2.325412738E-01  1.206137659E-03  2.203780314E+03  7.241502203E-01  2.224073039E+06 
       267  3.900799989E-01  1.209967326E-03  1.525624279E+03  2.469423397E+00  1.688942971E+05 
       268  2.308914693E-01  1.217645695E-03  2.209772901E+03  7.002823024E-01  2.266772940E+06 
       269  1.767692302E-01  1.226652938E-03  2.291987331E+03  2.047687517E-01  2.927496289E+06 
       270  2.588599985E-01  1.230302911E-03  2.068809907E+03  1.158265431E+00  1.430328214E+06 
       271  2.292419524E-01  1.230531749E-03  2.215482915E+03  6.768838824E-01  2.308112045E+06 
       272  3.949399989E-01  1.231997543E-03  1.514957571E+03  2.495103470E+00  1.607754115E+05 
       273  2.275927554E-01  1.244789217E-03  2.220913123E+03  6.539735951E-01  2.348023830E+06 
       274  3.997999989E-01  1.254027760E-03  1.502355603E+03  2.525573246E+00  1.515857910E+05 
       275  2.259439105E-01  1.260410607E-03  2.226067611E+03  6.315673588E-01  2.386455732E+06 
       276  2.637199985E-01  1.274363346E-03  2.038769946E+03  1.240280306E+00  1.292021837E+06 
       277  4.046599990E-01  1.276057978E-03  1.489446539E+03  2.556935577E+00  1.426292432E+05 
       278  2.242954982E-01  1.277551304E-03  2.230951500E+03  6.096790540E-01  2.423366911E+06 
       279  1.732307686E-01  1.287051365E-03  2.293144856E+03  1.893587429E-01  2.937865185E+06 
       280  2.226475055E-01  1.296037318E-03  2.235571063E+03  5.883194916E-01  2.458730397E+06 
       281  4.095199990E-01  1.298088195E-03  1.477202545E+03  2.586828447E+00  1.345593941E+05 
       282  2.209999635E-01  1.315858620E-03  2.239933166E+03  5.674984323E-01  2.492528732E+06 
       283  2.685799985E-01  1.318423781E-03  2.005674759E+03  1.327389373E+00  1.152391272E+06 
       284  4.143799990E-01  1.320118413E-03  1.465969656E+03  2.614384106E+00  1.275175872E+05 
