nodenumber     x-coordinate     y-coordinate      temperature      mach-number         pressure 
       994  2.306926291E-01  6.088604263E-03  1.921661779E+03  6.997200439E-01  2.267792214E+06 
       995  1.590769222E-01  6.114580291E-03  1.996721454E+03  1.403530490E-01  2.965683056E+06 
       996  2.175021199E-01  6.117938167E-03  1.954988428E+03  5.258342519E-01  2.557998198E+06 
       997  2.734399987E-01  6.131178969E-03  1.710273994E+03  1.426260777E+00  1.005308181E+06 
       998  1.767692302E-01  6.133264688E-03  1.993070365E+03  2.042064582E-01  2.927891098E+06 
       999  5.747599995E-01  6.141346762E-03  1.062430271E+03  3.256086766E+00  3.563674975E+04 
      1000  2.588599987E-01  6.151514555E-03  1.796830266E+03  1.165079437E+00  1.418606278E+06 
      1001  2.290332784E-01  6.153052853E-03  1.926678681E+03  6.760581949E-01  2.309581383E+06 
      1002  2.928799988E-01  6.154903819E-03  1.579079203E+03  1.789412796E+00  5.754833076E+05 
      1003  3.171799988E-01  6.156598451E-03  1.426169340E+03  2.198621879E+00  2.818990708E+05 
      1004  3.949399990E-01  6.159987715E-03  1.312436422E+03  2.508782861E+00  1.569040977E+05 
      1005  4.629799992E-01  6.161682347E-03  1.196728355E+03  2.839752879E+00  8.210461440E+04 
      1006  6.707692056E-02  6.198008351E-03  1.999740939E+03  3.947220293E-02  2.997264324E+06 
      1007  3.511999989E-01  6.202353518E-03  1.298536701E+03  2.547551521E+00  1.455633676E+05 
      1008  5.796199995E-01  6.207437414E-03  1.057701559E+03  3.271576254E+00  3.453982197E+04 
      1009  2.060856338E-01  6.213076709E-03  1.973184633E+03  4.039769044E-01  2.729480829E+06 
      1010  1.272307678E-01  6.216692748E-03  1.998934593E+03  7.999148173E-02  2.988803230E+06 
      1011  2.273755276E-01  6.224356535E-03  1.931443176E+03  6.529135169E-01  2.349878027E+06 
      1012  2.158598076E-01  6.224847643E-03  1.958144922E+03  5.066507225E-01  2.587067496E+06 
      1013  4.678399992E-01  6.249803217E-03  1.189700522E+03  2.860559711E+00  7.878473718E+04 
      1014  3.997999990E-01  6.270138802E-03  1.304158795E+03  2.531832429E+00  1.501059860E+05 
      1015  1.873846150E-01  6.272745939E-03  1.988775577E+03  2.601683006E-01  2.883888753E+06 
      1016  5.844799995E-01  6.273528066E-03  1.053050791E+03  3.286873963E+00  3.348934328E+04 
      1017  2.257195371E-01  6.302477639E-03  1.935959233E+03  6.303027223E-01  2.388629296E+06 
      1018  3.220399988E-01  6.310809973E-03  1.399650937E+03  2.270062300E+00  2.471071185E+05 
      1019  6.353845896E-02  6.318805205E-03  1.999754913E+03  3.839467362E-02  2.997412626E+06 
      1020  2.782999988E-01  6.329450926E-03  1.677913813E+03  1.518317082E+00  8.797542851E+05 
      1021  2.977399988E-01  6.331145558E-03  1.546264393E+03  1.877511928E+00  4.968154971E+05 
      1022  3.560599989E-01  6.334534822E-03  1.297794732E+03  2.549643463E+00  1.447690093E+05 
      1023  4.726999992E-01  6.337924087E-03  1.182788228E+03  2.881116507E+00  7.563225180E+04 
      1024  2.142204212E-01  6.338295299E-03  1.961102312E+03  4.880530032E-01  2.614559052E+06 
      1025  5.893399995E-01  6.339618719E-03  1.048475685E+03  3.301985143E+00  3.248280613E+04 
      1026  2.044622809E-01  6.344397000E-03  1.975140591E+03  3.887691412E-01  2.748532787E+06 
      1027  1.555384606E-01  6.356173999E-03  1.997149046E+03  1.308711304E-01  2.970138282E+06 
      1028  2.637199987E-01  6.371816729E-03  1.770112266E+03  1.248668624E+00  1.278264708E+06 
      1029  4.046599990E-01  6.380289889E-03  1.294767837E+03  2.558084928E+00  1.426794407E+05 
      1030  2.240657103E-01  6.388192550E-03  1.940231388E+03  6.082423116E-01  2.425790965E+06 
      1031  1.236923062E-01  6.397888029E-03  1.999043503E+03  7.579406963E-02  2.989944826E+06 
      1032  5.941999996E-01  6.405709371E-03  1.043973968E+03  3.316915126E+00  3.151784753E+04 
      1033  2.456630453E-01  6.409008561E-03  1.865007462E+03  9.324188677E-01  1.839004695E+06 
      1034  2.439946972E-01  6.410580259E-03  1.872290218E+03  9.051500573E-01  1.889845144E+06 
      1035  2.473312998E-01  6.417267870E-03  1.857428481E+03  9.601928633E-01  1.786988413E+06 
      1036  2.423264709E-01  6.419480339E-03  1.879302572E+03  8.783008851E-01  1.940044953E+06 
      1037  4.775599992E-01  6.426044956E-03  1.175995083E+03  2.901410027E+00  7.264003869E+04 
      1038  2.489992869E-01  6.432993710E-03  1.849231520E+03  9.895876582E-01  1.733052770E+06 
      1039  1.732307686E-01  6.435256823E-03  1.994075988E+03  1.887662093E-01  2.938251223E+06 
      1040  2.406585281E-01  6.435672438E-03  1.886088133E+03  8.517139815E-01  1.989633198E+06 
      1041  0.000000000E+00  6.439602013E-03  1.999851069E+03  2.991151639E-02  2.998435005E+06 
      1042  5.454545211E-03  6.439602013E-03  1.999850411E+03  2.997918272E-02  2.998427240E+06 
      1043  1.090909042E-02  6.439602013E-03  1.999848694E+03  3.015730450E-02  2.998406535E+06 
      1044  1.636363563E-02  6.439602013E-03  1.999845984E+03  3.043154811E-02  2.998376068E+06 
      1045  2.181818084E-02  6.439602013E-03  1.999842059E+03  3.082053909E-02  2.998333309E+06 
      1046  2.727272605E-02  6.439602013E-03  1.999836778E+03  3.133400812E-02  2.998276499E+06 
      1047  3.272727126E-02  6.439602013E-03  1.999830050E+03  3.197432434E-02  2.998204593E+06 
      1048  3.818181647E-02  6.439602013E-03  1.999821695E+03  3.275126426E-02  2.998116077E+06 
      1049  4.363636169E-02  6.439602013E-03  1.999811587E+03  3.366588757E-02  2.998008480E+06 
      1050  4.909090690E-02  6.439602013E-03  1.999799263E+03  3.474816136E-02  2.997880381E+06 
      1051  5.454545211E-02  6.439602013E-03  1.999785074E+03  3.595455384E-02  2.997728456E+06 
      1052  5.999999732E-02  6.439602013E-03  1.999767867E+03  3.736457346E-02  2.997547241E+06 
      1053  2.506668449E-01  6.456062055E-03  1.840481014E+03  1.020324616E+00  1.674758609E+06 
      1054  2.125837170E-01  6.457361426E-03  1.963869799E+03  4.700373588E-01  2.640512256E+06 
      1055  2.389910282E-01  6.459120172E-03  1.892637430E+03  8.254304854E-01  2.038533649E+06 
      1056  3.268999988E-01  6.465021495E-03  1.375158634E+03  2.336440644E+00  2.182924994E+05 
      1057  3.609199989E-01  6.466716127E-03  1.300827349E+03  2.541177229E+00  1.470799011E+05 
      1058  5.990599996E-01  6.471800023E-03  1.039543423E+03  3.331669147E+00  3.059225100E+04 
      1059  1.944615382E-01  6.472625617E-03  1.984440336E+03  3.066919085E-01  2.840085783E+06 
      1060  2.028419628E-01  6.480259006E-03  1.976975570E+03  3.739701312E-01  2.766558849E+06 
      1061  2.224139811E-01  6.480631349E-03  1.944266321E+03  5.867398974E-01  2.461343644E+06 
      1062  2.523338057E-01  6.486500230E-03  1.829812109E+03  1.056902441E+00  1.611224473E+06 
      1063  4.095199990E-01  6.490440976E-03  1.285015909E+03  2.585465694E+00  1.352950912E+05 
      1064  2.373242450E-01  6.490993141E-03  1.898944890E+03  7.994812058E-01  2.086585748E+06 
      1065  3.025999988E-01  6.507387297E-03  1.514239845E+03  1.963111522E+00  4.290801080E+05 
      1066  4.824199992E-01  6.514165826E-03  1.169322301E+03  2.921433929E+00  6.980022002E+04 
      1067  2.539999987E-01  6.524333619E-03  1.819837246E+03  1.090429943E+00  1.554681609E+06 
      1068  2.831599988E-01  6.527722883E-03  1.644783946E+03  1.610547235E+00  7.653343981E+05 
      1069  2.356582889E-01  6.530411050E-03  1.905002005E+03  7.739133658E-01  2.133643926E+06 
      1070  6.039199996E-01  6.537890675E-03  1.035181940E+03  3.346252192E+00  2.970394651E+04 
      1071  2.339934997E-01  6.578486651E-03  1.910803291E+03  7.487672474E-01  2.179563409E+06 
      1072  1.201538446E-01  6.579083310E-03  1.999138479E+03  7.193430851E-02  2.990940629E+06 
      1073  2.207645065E-01  6.579743619E-03  1.948070601E+03  5.658050665E-01  2.495273141E+06 
      1074  2.109501528E-01  6.582614923E-03  1.966456440E+03  4.525996776E-01  2.664972472E+06 
      1075  2.685799988E-01  6.592118903E-03  1.740702855E+03  1.337363350E+00  1.137092099E+06 
      1076  1.519999990E-01  6.597767707E-03  1.997511788E+03  1.222551602E-01  2.973922419E+06 
      1077  3.657799989E-01  6.598897431E-03  1.305539623E+03  2.528027873E+00  1.509415018E+05 
      1078  4.143799991E-01  6.600592063E-03  1.275395829E+03  2.612599446E+00  1.283330449E+05 
      1079  4.872799992E-01  6.602286696E-03  1.162768965E+03  2.941188131E+00  6.710443136E+04 
      1080  6.087799996E-01  6.603981328E-03  1.030887549E+03  3.360668864E+00  2.885100776E+04 
      1081  3.317599989E-01  6.619233017E-03  1.353099011E+03  2.396625812E+00  1.948322860E+05 
      1082  2.012247329E-01  6.620526553E-03  1.978637521E+03  3.600759431E-01  2.782844710E+06 
      1083  2.323299344E-01  6.634197281E-03  1.916346762E+03  7.240729782E-01  2.224231841E+06 
      1084  1.838461534E-01  6.635136501E-03  1.990462355E+03  2.397155452E-01  2.901196005E+06 
      1085  6.136399996E-01  6.670071980E-03  1.026658449E+03  3.374923271E+00  2.803164743E+04 
      1086  3.074599988E-01  6.683629037E-03  1.483283869E+03  2.045743663E+00  3.712604195E+05 
      1087  2.191174420E-01  6.685474667E-03  1.951651607E+03  5.454442416E-01  2.527577313E+06 
      1088  4.921399993E-01  6.690407565E-03  1.156332652E+03  2.960677070E+00  6.454418979E+04 
      1089  2.306677723E-01  6.697516364E-03  1.921631967E+03  6.998580969E-01  2.267548581E+06 
      1090  4.192399991E-01  6.710743151E-03  1.266159124E+03  2.638771281E+00  1.219431123E+05 
      1091  2.093194144E-01  6.713124307E-03  1.968871981E+03  4.357298032E-01  2.687991599E+06 
      1092  2.880199988E-01  6.725994840E-03  1.611343129E+03  1.702110939E+00  6.629585943E+05 
      1093  3.706399989E-01  6.731078736E-03  1.310287115E+03  2.514802436E+00  1.549013793E+05 
      1094  6.184999996E-01  6.736162632E-03  1.022493036E+03  3.389018953E+00  2.724421003E+04 
      1095  1.696923070E-01  6.737248958E-03  1.994920061E+03  1.747690304E-01  2.946981443E+06 
      1096  1.166153830E-01  6.760278592E-03  1.999221540E+03  6.838069996E-02  2.991811689E+06 
      1097  1.996107064E-01  6.765155319E-03  1.980108096E+03  3.473364475E-01  2.797671262E+06 
      1098  2.588599988E-01  6.766666010E-03  1.796358466E+03  1.166582496E+00  1.416027413E+06 
      1099  2.290071923E-01  6.768412332E-03  1.926660416E+03  6.761451019E-01  2.309430804E+06 
      1100  3.366199989E-01  6.773444539E-03  1.334000018E+03  2.449091063E+00  1.763012349E+05 
      1101  4.969999993E-01  6.778528435E-03  1.150010156E+03  2.979907607E+00  6.211124101E+04 
      1102  2.174729414E-01  6.797765569E-03  1.955017116E+03  5.256623560E-01  2.558264352E+06 
      1103  6.233599996E-01  6.802253284E-03  1.018389888E+03  3.402958879E+00  2.648716146E+04 
      1104  2.734399988E-01  6.812421077E-03  1.709465121E+03  1.428587725E+00  1.002017621E+06 
      1105  4.240999991E-01  6.820894238E-03  1.257379204E+03  2.663761765E+00  1.161289646E+05 
      1106  1.484615374E-01  6.839361416E-03  1.997820392E+03  1.144178255E-01  2.977145115E+06 
      1107  2.273483721E-01  6.846848629E-03  1.931434983E+03  6.529534251E-01  2.349810979E+06 
      1108  2.076916290E-01  6.848848598E-03  1.971121398E+03  4.194504208E-01  2.709568763E+06 
      1109  3.123199988E-01  6.859870776E-03  1.453643653E+03  2.124958685E+00  3.222672509E+05 
      1110  3.754999990E-01  6.863260040E-03  1.314304020E+03  2.503631226E+00  1.582523591E+05 
      1111  5.018599993E-01  6.866649305E-03  1.143798085E+03  2.998887255E+00  5.979779880E+04 
      1112  6.282199997E-01  6.868343937E-03  1.014347747E+03  3.416745536E+00  2.575907562E+04 
      1113  1.909230766E-01  6.895414607E-03  1.986743211E+03  2.828552775E-01  2.863836117E+06 
      1114  1.979999998E-01  6.914099004E-03  1.981580440E+03  3.339927101E-01  2.811932683E+06 
      1115  2.158311566E-01  6.916553252E-03  1.958175161E+03  5.064633385E-01  2.587350594E+06 
      1116  2.928799988E-01  6.924266796E-03  1.578018953E+03  1.792267843E+00  5.727908222E+05 
      1117  3.414799989E-01  6.927656060E-03  1.318665388E+03  2.491485736E+00  1.624973226E+05 
      1118  4.289599991E-01  6.931045325E-03  1.249021543E+03  2.687656399E+00  1.108215317E+05 
      1119  2.256914884E-01  6.932783791E-03  1.935959705E+03  6.302998407E-01  2.388636198E+06 
      1120  6.330799997E-01  6.934434589E-03  1.010365474E+03  3.430381039E+00  2.505862038E+04 
      1121  1.130769214E-01  6.941473873E-03  1.999294376E+03  6.510522851E-02  2.992575689E+06 
      1122  5.067199993E-01  6.954770174E-03  1.137693219E+03  3.017623106E+00  5.759665166E+04 
      1123  2.060669255E-01  6.989746059E-03  1.973211948E+03  4.037680266E-01  2.729748606E+06 
      1124  2.456538032E-01  6.991668033E-03  1.864785288E+03  9.332409844E-01  1.837474684E+06 
      1125  2.439835195E-01  6.993386958E-03  1.872091754E+03  9.059006210E-01  1.888446507E+06 
      1126  3.803599990E-01  6.995441345E-03  1.317018814E+03  2.496087711E+00  1.605494223E+05 
      1127  1.803076918E-01  6.997527064E-03  1.991892534E+03  2.209413756E-01  2.915770872E+06 
      1128  6.379399997E-01  7.000525241E-03  1.006442025E+03  3.443867230E+00  2.438454534E+04 
      1129  2.473239847E-01  7.000673782E-03  1.857183219E+03  9.610814445E-01  1.785337286E+06 
      1130  2.423133687E-01  7.003100387E-03  1.879128066E+03  8.789758730E-01  1.938787919E+06 
      1131  2.637199988E-01  7.008998402E-03  1.769506263E+03  1.250525957E+00  1.275231934E+06 
      1132  2.489938745E-01  7.017824787E-03  1.848961991E+03  9.905435596E-01  1.731286871E+06 
      1133  2.406435272E-01  7.020768635E-03  1.885937202E+03  8.523116069E-01  1.988522392E+06 
      1134  2.240369846E-01  7.027071764E-03  1.940239143E+03  6.082011634E-01  2.425861724E+06 
      1135  2.782999988E-01  7.032723251E-03  1.676973973E+03  1.520956809E+00  8.763390782E+05 
      1136  3.171799988E-01  7.036112515E-03  1.425559440E+03  2.200259917E+00  2.810480162E+05 
      1137  1.661538454E-01  7.039241094E-03  1.995630070E+03  1.620719205E-01  2.954339723E+06 
      1138  4.338199991E-01  7.041196412E-03  1.241004396E+03  2.710678005E+00  1.059305514E+05 
      1139  2.141926228E-01  7.042604974E-03  1.961133363E+03  4.878539015E-01  2.614852270E+06 
      1140  2.506632961E-01  7.042985765E-03  1.840183473E+03  1.021357822E+00  1.672858523E+06 
      1141  5.115799993E-01  7.042891044E-03  1.131692649E+03  3.036121384E+00  5.550116796E+04 
      1142  2.389741688E-01  7.046351995E-03  1.892509034E+03  8.259513688E-01  2.037569171E+06 
      1143  6.427999997E-01  7.066615893E-03  1.002576422E+03  3.457205762E+00  2.373567209E+04 
      1144  2.523320662E-01  7.076186549E-03  1.829471975E+03  1.058055525E+00  1.609143517E+06 
      1145  1.449230758E-01  7.080955124E-03  1.998083732E+03  1.072800450E-01  2.979897475E+06 
      1146  2.373055922E-01  7.081126363E-03  1.898837561E+03  7.999276976E-01  2.085763605E+06 
      1147  3.463399989E-01  7.081867582E-03  1.308236472E+03  2.520470050E+00  1.534814148E+05 
      1148  2.539999988E-01  7.117454857E-03  1.819448146E+03  1.091722412E+00  1.552395473E+06 
      1149  2.977399988E-01  7.122538753E-03  1.545192896E+03  1.880380033E+00  4.944132507E+05 
      1150  1.095384598E-01  7.122669154E-03  1.999358414E+03  6.208295800E-02  2.993247523E+06 
      1151  2.356379180E-01  7.124131405E-03  1.904914152E+03  7.742884334E-01  2.132958447E+06 
      1152  3.852199990E-01  7.127622649E-03  1.317575018E+03  2.494534291E+00  1.610859004E+05 
      1153  2.223847883E-01  7.128755643E-03  1.944280155E+03  5.866645275E-01  2.461469168E+06 
      1154  5.164399993E-01  7.131011914E-03  1.125793803E+03  3.054387355E+00  5.350525297E+04 
      1155  6.476599997E-01  7.132706546E-03  9.987677215E+02  3.470398211E+00  2.311088450E+04 
      1156  2.044465360E-01  7.137476217E-03  1.975165815E+03  3.885691082E-01  2.748781549E+06 
      1157  4.386799991E-01  7.151347499E-03  1.233240702E+03  2.733068640E+00  1.013737075E+05 
      1158  2.125570693E-01  7.174898863E-03  1.963901079E+03  4.698297349E-01  2.640810060E+06 
      1159  2.339715167E-01  7.176580991E-03  1.910733137E+03  7.490748475E-01  2.179006498E+06 
      1160  6.525199997E-01  7.198797198E-03  9.950149748E+02  3.483446208E+00  2.250911971E+04 
      1161  3.220399988E-01  7.212354255E-03  1.399299704E+03  2.271010150E+00  2.466614623E+05 
      1162  5.212999994E-01  7.219132783E-03  1.119994439E+03  3.072425330E+00  5.160329755E+04 
      1163  3.511999989E-01  7.236079104E-03  1.303181276E+03  2.534574726E+00  1.491370586E+05 
      1164  2.323064505E-01  7.237359481E-03  1.916292612E+03  7.243169793E-01  2.223795046E+06 
      1165  2.207350721E-01  7.237779932E-03  1.948089394E+03  5.656995041E-01  2.495444654E+06 
      1166  2.685799988E-01  7.251330793E-03  1.739952790E+03  1.339583953E+00  1.133700468E+06 
      1167  2.831599988E-01  7.253025425E-03  1.643731106E+03  1.613449360E+00  7.619324206E+05 
      1168  3.900799990E-01  7.259803954E-03  1.315303259E+03  2.500828995E+00  1.592461515E+05 
      1169  4.435399991E-01  7.261498586E-03  1.225660583E+03  2.755024582E+00  9.708854747E+04 
      1170  6.573799998E-01  7.264887850E-03  9.913172046E+02  3.496351520E+00  2.192936133E+04 
      1171  2.028295608E-01  7.290314968E-03  1.976998893E+03  3.737781679E-01  2.766791725E+06 
      1172  1.059999982E-01  7.303864435E-03  1.999414855E+03  5.929167593E-02  2.993839772E+06 
      1173  2.306429152E-01  7.306437860E-03  1.921592131E+03  7.000426724E-01  2.267222654E+06 
      1174  5.261599994E-01  7.307253653E-03  1.114292631E+03  3.090238689E+00  4.979013236E+04 
      1175  2.109250047E-01  7.314066911E-03  1.966487383E+03  4.523869582E-01  2.665269395E+06 
      1176  1.873846150E-01  7.318203596E-03  1.988795286E+03  2.599370669E-01  2.884088929E+06 
      1177  3.025999988E-01  7.320810710E-03  1.513193532E+03  1.965904638E+00  4.270084240E+05 
      1178  1.413846142E-01  7.322548832E-03  1.998309145E+03  1.007708341E-01  2.982255130E+06 
      1179  6.622399998E-01  7.330978502E-03  9.876734048E+02  3.509116054E+00  2.137063652E+04 
      1180  1.626153838E-01  7.341233229E-03  1.996227929E+03  1.505595625E-01  2.960549716E+06 
      1181  2.190880071E-01  7.354084428E-03  1.951674345E+03  5.453123614E-01  2.527786516E+06 
      1182  1.767692302E-01  7.359917626E-03  1.993087931E+03  2.039452708E-01  2.928073320E+06 
      1183  4.483999992E-01  7.371649673E-03  1.218218344E+03  2.776674903E+00  9.303336810E+04 
      1184  2.588599988E-01  7.381817466E-03  1.795838935E+03  1.168236236E+00  1.413192625E+06 
      1185  2.289811057E-01  7.383781665E-03  1.926633269E+03  6.762744684E-01  2.309206125E+06 
      1186  3.268999989E-01  7.388595994E-03  1.375209595E+03  2.336300432E+00  2.183304965E+05 
      1187  3.560599989E-01  7.390290626E-03  1.302590410E+03  2.536237153E+00  1.485273259E+05 
      1188  3.949399990E-01  7.391985258E-03  1.310269346E+03  2.514813932E+00  1.550969250E+05 
      1189  5.310199994E-01  7.395374522E-03  1.108686746E+03  3.107829939E+00  4.806098319E+04 
      1190  6.670999998E-01  7.397069155E-03  9.840825521E+02  3.521741824E+00  2.083201564E+04 
      1191  1.944615382E-01  7.397286420E-03  1.984457748E+03  3.065173352E-01  2.840264305E+06 
      1192  2.012160597E-01  7.448109069E-03  1.978658938E+03  3.598932025E-01  2.783060765E+06 
      1193  2.092960799E-01  7.459074172E-03  1.968902234E+03  4.355143248E-01  2.688284167E+06 
      1194  6.719599998E-01  7.463159807E-03  9.805436001E+02  3.534230972E+00  2.031261015E+04 
      1195  2.273212161E-01  7.469350987E-03  1.931418973E+03  6.530318425E-01  2.349677721E+06 
      1196  2.880199988E-01  7.473327599E-03  1.610206479E+03  1.705200576E+00  6.597048405E+05 
      1197  2.174437623E-01  7.477604272E-03  1.955042882E+03  5.255079106E-01  2.558503477E+06 
      1198  4.532599992E-01  7.481800760E-03  1.210889793E+03  2.798087858E+00  8.918259975E+04 
      1199  5.358799994E-01  7.483495392E-03  1.103175375E+03  3.125200912E+00  4.641142043E+04 
      1200  1.024615366E-01  7.485059716E-03  1.999464718E+03  5.671157088E-02  2.994363092E+06 
      1201  2.734399988E-01  7.493663185E-03  1.708564633E+03  1.431176592E+00  9.983639151E+05 
      1202  3.074599988E-01  7.519082666E-03  1.482305901E+03  2.048354460E+00  3.695464456E+05 
      1203  3.997999990E-01  7.524166563E-03  1.303044638E+03  2.534944337E+00  1.492320661E+05 
      1204  6.768199998E-01  7.529250459E-03  9.770554675E+02  3.546585810E+00  1.981156891E+04 
      1205  3.609199989E-01  7.544502148E-03  1.304594175E+03  2.530652178E+00  1.501505873E+05 
      1206  2.256634391E-01  7.563100559E-03  1.935953355E+03  6.303316252E-01  2.388584463E+06 
      1207  1.378461526E-01  7.564142540E-03  1.998502704E+03  9.482662986E-02  2.984280833E+06 
      1208  3.317599989E-01  7.564837733E-03  1.353752869E+03  2.394833970E+00  1.954692595E+05 
      1209  5.407399994E-01  7.571616262E-03  1.097757233E+03  3.142353070E+00  4.483730341E+04 
      1210  2.456445610E-01  7.574331226E-03  1.864538875E+03  9.341523687E-01  1.835778017E+06 
      1211  2.439723418E-01  7.576198104E-03  1.871870664E+03  9.067363892E-01  1.886888496E+06 
      1212  2.473166696E-01  7.584082680E-03  1.856912204E+03  9.620628384E-01  1.783513359E+06 
      1213  2.423002665E-01  7.586725591E-03  1.878932615E+03  8.797315782E-01  1.937379868E+06 
      1214  4.581199992E-01  7.591951847E-03  1.203665722E+03  2.819288679E+00  8.552092930E+04 
      1215  6.816799998E-01  7.595341111E-03  9.736170264E+02  3.558808858E+00  1.932807599E+04 
      1216  2.489884620E-01  7.602658107E-03  1.848665134E+03  9.915957940E-01  1.729342683E+06 
      1217  2.406285261E-01  7.605870677E-03  1.885767034E+03  8.529851762E-01  1.987269717E+06 
      1218  2.158025050E-01  7.608270036E-03  1.958203130E+03  5.062899655E-01  2.587612479E+06 
      1219  2.076704363E-01  7.609875056E-03  1.971150672E+03  4.192343254E-01  2.709854023E+06 
      1220  1.996061623E-01  7.610808591E-03  1.980126319E+03  3.471756455E-01  2.797854069E+06 
      1221  2.506597473E-01  7.629910971E-03  1.839856714E+03  1.022491820E+00  1.670773004E+06 
      1222  2.389573092E-01  7.633590332E-03  1.892363091E+03  8.265432853E-01  2.036472429E+06 
      1223  1.590769222E-01  7.643225364E-03  1.996732461E+03  1.401158853E-01  2.965798968E+06 
      1224  2.637199988E-01  7.646180075E-03  1.768838231E+03  1.252571629E+00  1.271897035E+06 
      1225  4.046599990E-01  7.656347867E-03  1.294416625E+03  2.559070889E+00  1.424381838E+05 
      1226  5.455999994E-01  7.659737131E-03  1.092431043E+03  3.159287875E+00  4.333472735E+04 
      1227  6.865399998E-01  7.661431764E-03  9.702271596E+02  3.570902650E+00  1.886135102E+04 
      1228  2.240082584E-01  7.665961880E-03  1.940240998E+03  6.081909497E-01  2.425881072E+06 
      1229  2.523303268E-01  7.665873615E-03  1.829099202E+03  1.059318501E+00  1.606864811E+06 
      1230  9.892307498E-02  7.666254997E-03  1.999508867E+03  5.432493672E-02  2.994826537E+06 
      1231  2.372869392E-01  7.671266740E-03  1.898714316E+03  8.004403109E-01  2.084818964E+06 
      1232  2.928799988E-01  7.693629774E-03  1.576834041E+03  1.795457671E+00  5.697937870E+05 
      1233  3.657799989E-01  7.698713670E-03  1.307281634E+03  2.523160327E+00  1.524375080E+05 
      1234  4.629799992E-01  7.702102934E-03  1.196545563E+03  2.840277418E+00  8.203851689E+04 
      1235  2.539999988E-01  7.710576095E-03  1.819022399E+03  1.093135735E+00  1.549896219E+06 
      1236  3.123199988E-01  7.717354623E-03  1.452790901E+03  2.127240332E+00  3.209389139E+05 
      1237  2.356175467E-01  7.717859532E-03  1.904811930E+03  7.747248126E-01  2.132160135E+06 
      1238  1.732307686E-01  7.722308188E-03  1.994093100E+03  1.884912999E-01  2.938429160E+06 
      1239  6.913999999E-01  7.727522416E-03  9.668846938E+02  3.582869974E+00  1.841065320E+04 
      1240  2.782999988E-01  7.735995576E-03  1.675928758E+03  1.523890857E+00  8.725531401E+05 
      1241  1.838461534E-01  7.740992585E-03  1.990482918E+03  2.394541535E-01  2.901407711E+06 
      1242  3.366199989E-01  7.741079473E-03  1.335512801E+03  2.444921047E+00  1.776805466E+05 
      1243  2.141648239E-01  7.746925579E-03  1.961162743E+03  4.876654560E-01  2.615129717E+06 
      1244  5.504599994E-01  7.747858001E-03  1.087195438E+03  3.176007097E+00  4.189998234E+04 
      1245  2.060482170E-01  7.766423133E-03  1.973239891E+03  4.035542329E-01  2.730022511E+06 
      1246  2.339495333E-01  7.774683680E-03  1.910650055E+03  7.494391462E-01  2.178346115E+06 
      1247  2.223555950E-01  7.776891058E-03  1.944288948E+03  5.866164472E-01  2.461550185E+06 
      1248  1.979999998E-01  7.778361379E-03  1.981595354E+03  3.338555396E-01  2.812082378E+06 
      1249  4.095199991E-01  7.788529172E-03  1.285118765E+03  2.585177370E+00  1.354086971E+05 
      1250  6.962599999E-01  7.793613068E-03  9.635886290E+02  3.594713045E+00  1.797527306E+04 
      1251  1.343076910E-01  7.805736248E-03  1.998669438E+03  8.939071736E-02  2.986026676E+06 
      1252  4.678399992E-01  7.812254021E-03  1.189532693E+03  2.861042328E+00  7.872790704E+04 
      1253  5.553199995E-01  7.835978871E-03  1.082048909E+03  3.192512998E+00  4.052952865E+04 
      1254  2.322829662E-01  7.840530575E-03  1.916226886E+03  7.246132124E-01  2.223263930E+06 
      1255  9.538461338E-02  7.847450278E-03  1.999548037E+03  5.211595549E-02  2.995237814E+06 
      1256  3.706399990E-01  7.852925192E-03  1.309652483E+03  2.516556920E+00  1.544425778E+05 
      1257  7.011199999E-01  7.859703720E-03  9.603374141E+02  3.606436126E+00  1.755454882E+04 
      1258  1.909230766E-01  7.880473836E-03  1.986764051E+03  2.826294649E-01  2.864049110E+06 
      1259  2.125304212E-01  7.892446868E-03  1.963931236E+03  4.696294871E-01  2.641097174E+06 
      1260  2.207056372E-01  7.895827510E-03  1.948103942E+03  5.656176662E-01  2.495578246E+06 
      1261  2.685799988E-01  7.910542684E-03  1.739124910E+03  1.342032877E+00  1.129967266E+06 
      1262  2.977399988E-01  7.913931948E-03  1.543998454E+03  1.883576710E+00  4.917466584E+05 
      1263  2.306180577E-01  7.915368753E-03  1.921541990E+03  7.002751065E-01  2.266811352E+06 
      1264  3.171799989E-01  7.915626580E-03  1.424912403E+03  2.201997945E+00  2.801451917E+05 
      1265  3.414799989E-01  7.917321212E-03  1.321408258E+03  2.483883304E+00  1.647966387E+05 
      1266  4.143799991E-01  7.920710476E-03  1.275679746E+03  2.611797516E+00  1.285746023E+05 
      1267  4.726999992E-01  7.922405108E-03  1.182631402E+03  2.881568625E+00  7.558230573E+04 
      1268  5.601799995E-01  7.924099740E-03  1.076989791E+03  3.208808381E+00  3.921998620E+04 
      1269  7.059799999E-01  7.925794372E-03  9.571320123E+02  3.618034397E+00  1.714784790E+04 
      1270  2.044307911E-01  7.930562010E-03  1.975192009E+03  3.883612780E-01  2.749039810E+06 
      1271  1.555384606E-01  7.945217499E-03  1.997159198E+03  1.306365603E-01  2.970245482E+06 
      1272  2.831599988E-01  7.978327968E-03  1.642561984E+03  1.616670528E+00  7.581690271E+05 
